Valeur fonciere,Code postal,Commune,Surface Carrez du 1er lot,Type local,Surface reelle bati,Nombre pieces principales
148000.0,93310.0,LE PRE-SAINT-GERVAIS,23.22,Appartement,23,1
183500.0,93260.0,LES LILAS,25.47,Appartement,26,1
237000.0,93170.0,BAGNOLET,39.44,Appartement,39,2
95000.0,93320.0,LES PAVILLONS-SOUS-BOIS,29.18,Appartement,38,2
589496.0,93500.0,PANTIN,75.05,Appartement,76,4
285000.0,93260.0,LES LILAS,42.02,Appartement,50,2
332500.0,93230.0,ROMAINVILLE,54.73,Appartement,54,3
305000.0,93230.0,ROMAINVILLE,60.04,Appartement,67,3
336000.0,93260.0,LES LILAS,42.91,Appartement,39,2
105000.0,93700.0,DRANCY,28.4,Appartement,29,2
156000.0,93140.0,BONDY,37.68,Appartement,37,2
195365.0,93700.0,DRANCY,67.16,Appartement,68,3
178200.0,93230.0,ROMAINVILLE,22.22,Appartement,22,1
100000.0,93260.0,LES LILAS,14.4,Appartement,14,1
163000.0,93700.0,DRANCY,73.31,Appartement,72,5
149000.0,93310.0,LE PRE-SAINT-GERVAIS,27.3,Appartement,30,2
262000.0,93700.0,DRANCY,64.12,Appartement,63,3
295000.0,93000.0,BOBIGNY,65.04,Appartement,68,3
135000.0,93700.0,DRANCY,63.0,Appartement,62,4
90000.0,93320.0,LES PAVILLONS-SOUS-BOIS,25.07,Appartement,84,3
192000.0,93130.0,NOISY-LE-SEC,74.33,Appartement,73,4
305510.0,93500.0,PANTIN,40.5,Appartement,39,3
250000.0,93260.0,LES LILAS,49.96,Appartement,51,3
400000.0,93230.0,ROMAINVILLE,81.22,Appartement,82,4
240000.0,93170.0,BAGNOLET,63.8,Appartement,62,3
295000.0,93320.0,LES PAVILLONS-SOUS-BOIS,93.65,Appartement,94,4
280000.0,93170.0,BAGNOLET,59.44,Appartement,56,3
510000.0,93260.0,LES LILAS,88.12,Appartement,84,4
302300.0,93500.0,PANTIN,67.8,Appartement,67,3
227000.0,93260.0,LES LILAS,30.35,Appartement,34,2
115000.0,93500.0,PANTIN,30.52,Appartement,26,2
363000.0,93170.0,BAGNOLET,78.55,Appartement,76,4
270000.0,93230.0,ROMAINVILLE,50.78,Appartement,49,3
109000.0,93500.0,PANTIN,16.32,Appartement,16,1
169000.0,93140.0,BONDY,57.88,Appartement,58,3
230000.0,93170.0,BAGNOLET,46.49,Appartement,50,3
483000.0,93170.0,BAGNOLET,80.19,Appartement,80,4
212000.0,93260.0,LES LILAS,27.84,Appartement,21,1
220000.0,93500.0,PANTIN,38.33,Appartement,36,1
212000.0,93130.0,NOISY-LE-SEC,57.06,Maison,30,3
342210.0,93170.0,BAGNOLET,43.9,Appartement,46,2
150000.0,93170.0,BAGNOLET,35.44,Appartement,38,2
140000.0,93700.0,DRANCY,60.82,Appartement,61,4
117700.0,93140.0,BONDY,46.32,Appartement,46,2
82000.0,93700.0,DRANCY,26.05,Appartement,26,1
329000.0,93260.0,LES LILAS,39.68,Appartement,40,2
340000.0,93500.0,PANTIN,53.56,Appartement,51,3
139000.0,93320.0,LES PAVILLONS-SOUS-BOIS,60.4,Appartement,62,3
93880.0,93320.0,LES PAVILLONS-SOUS-BOIS,32.77,Appartement,32,2
225000.0,93310.0,LE PRE-SAINT-GERVAIS,34.73,Appartement,35,2
290000.0,93500.0,PANTIN,44.91,Appartement,50,3
100000.0,93500.0,PANTIN,56.58,Appartement,57,3
220000.0,93700.0,DRANCY,43.02,Appartement,45,1
200000.0,93700.0,DRANCY,33.89,Appartement,40,2
235000.0,93230.0,ROMAINVILLE,42.9,Appartement,42,2
188678.0,93500.0,PANTIN,29.26,Appartement,31,1
162000.0,93500.0,PANTIN,26.23,Appartement,26,1
110200.0,93140.0,BONDY,41.92,Appartement,42,2
164000.0,93130.0,NOISY-LE-SEC,47.31,Appartement,47,2
282000.0,93260.0,LES LILAS,36.7,Appartement,37,2
583000.0,93170.0,BAGNOLET,79.04,Appartement,77,4
155000.0,93700.0,DRANCY,40.06,Maison,28,1
298000.0,93400.0,SAINT-OUEN-SUR-SEINE,47.42,Appartement,47,3
43000.0,93300.0,AUBERVILLIERS,35.0,Appartement,35,2
275000.0,93200.0,SAINT-DENIS,56.36,Appartement,54,3
218000.0,93120.0,LA COURNEUVE,81.85,Appartement,82,4
114000.0,93800.0,EPINAY SUR SEINE,27.7,Appartement,28,1
317000.0,93400.0,SAINT-OUEN-SUR-SEINE,49.02,Appartement,48,2
408000.0,93400.0,SAINT-OUEN-SUR-SEINE,66.11,Appartement,65,3
207000.0,93200.0,SAINT-DENIS,68.06,Appartement,68,3
465000.0,93210.0,SAINT-DENIS,98.25,Appartement,97,4
154470.0,93300.0,AUBERVILLIERS,31.17,Appartement,35,2
94000.0,93300.0,AUBERVILLIERS,16.28,Appartement,18,1
245500.0,93200.0,SAINT-DENIS,62.55,Appartement,60,3
332500.0,93400.0,SAINT-OUEN-SUR-SEINE,45.94,Appartement,45,2
160000.0,93380.0,PIERREFITTE-SUR-SEINE,55.44,Appartement,55,3
109500.0,93300.0,AUBERVILLIERS,27.99,Appartement,34,2
255850.0,93200.0,SAINT-DENIS,72.79,Appartement,73,4
173800.0,93200.0,SAINT-DENIS,79.1,Appartement,79,4
180000.0,93240.0,STAINS,56.85,Appartement,57,3
162000.0,93400.0,SAINT-OUEN-SUR-SEINE,28.64,Appartement,28,2
235000.0,93800.0,EPINAY SUR SEINE,76.88,Appartement,77,4
147000.0,93120.0,LA COURNEUVE,32.58,Appartement,31,1
157500.0,93400.0,SAINT-OUEN-SUR-SEINE,26.26,Appartement,26,1
268000.0,93400.0,SAINT-OUEN-SUR-SEINE,45.06,Appartement,45,2
262000.0,93210.0,SAINT-DENIS,61.7,Appartement,61,3
164500.0,93350.0,LE BOURGET,59.2,Appartement,58,3
153000.0,93240.0,STAINS,73.6,Appartement,73,4
98000.0,93200.0,SAINT-DENIS,24.23,Appartement,22,2
105000.0,93240.0,STAINS,71.16,Appartement,67,4
194000.0,93400.0,SAINT-OUEN-SUR-SEINE,29.82,Appartement,30,2
92740.0,93380.0,PIERREFITTE-SUR-SEINE,30.54,Appartement,29,1
91800.0,93400.0,SAINT-OUEN-SUR-SEINE,20.22,Appartement,22,1
175000.0,93240.0,STAINS,69.3,Appartement,69,4
84000.0,93800.0,EPINAY SUR SEINE,20.17,Appartement,35,1
157770.0,93800.0,EPINAY SUR SEINE,75.91,Appartement,74,4
275400.0,93200.0,SAINT-DENIS,53.75,Appartement,62,3
195000.0,93120.0,LA COURNEUVE,85.19,Appartement,96,4
380270.9,93400.0,SAINT-OUEN-SUR-SEINE,63.04,Appartement,62,3
212000.0,93800.0,EPINAY SUR SEINE,65.53,Appartement,65,3
341450.0,93400.0,SAINT-OUEN-SUR-SEINE,47.21,Appartement,47,2
185455.2,93120.0,LA COURNEUVE,64.01,Appartement,65,3
109650.23,93200.0,SAINT-DENIS,61.85,Appartement,28,2
345000.0,93200.0,SAINT-DENIS,83.87,Appartement,86,4
121785.0,93430.0,VILLETANEUSE,41.89,Appartement,42,2
455450.0,93400.0,SAINT-OUEN-SUR-SEINE,37.67,Appartement,35,2
167000.0,93200.0,SAINT-DENIS,45.68,Appartement,48,3
95000.0,93240.0,STAINS,32.26,Appartement,32,1
239000.0,93450.0,L'ILE-SAINT-DENIS,76.9,Appartement,76,4
173000.0,93200.0,SAINT-DENIS,68.4,Appartement,66,3
219000.0,93800.0,EPINAY SUR SEINE,103.46,Appartement,103,5
153000.0,93800.0,EPINAY SUR SEINE,71.32,Appartement,69,3
320000.0,93200.0,SAINT-DENIS,22.17,Appartement,23,1
219000.0,93200.0,SAINT-DENIS,83.08,Appartement,88,4
105000.0,93800.0,EPINAY SUR SEINE,23.19,Appartement,24,1
233250.0,93400.0,SAINT-OUEN-SUR-SEINE,37.72,Appartement,36,2
194240.0,93200.0,SAINT-DENIS,55.64,Appartement,60,2
166000.0,93200.0,SAINT-DENIS,36.95,Appartement,33,2
237000.0,93450.0,L'ILE-SAINT-DENIS,71.35,Appartement,72,3
120000.0,93400.0,SAINT-OUEN-SUR-SEINE,19.49,Appartement,20,1
235850.0,93400.0,SAINT-OUEN-SUR-SEINE,38.62,Appartement,38,2
297000.0,93300.0,AUBERVILLIERS,71.75,Maison,42,3
237000.0,93300.0,AUBERVILLIERS,65.43,Appartement,39,2
149200.0,93300.0,AUBERVILLIERS,29.09,Appartement,29,2
110000.0,93200.0,SAINT-DENIS,29.03,Appartement,38,2
333000.0,93400.0,SAINT-OUEN-SUR-SEINE,48.05,Appartement,49,3
137000.0,93240.0,STAINS,43.32,Appartement,43,3
236000.0,93350.0,LE BOURGET,64.47,Maison,55,3
113000.0,93120.0,LA COURNEUVE,52.28,Appartement,52,3
108400.0,93380.0,PIERREFITTE-SUR-SEINE,26.3,Appartement,26,1
189000.0,93200.0,SAINT-DENIS,39.06,Appartement,36,2
106000.0,93300.0,AUBERVILLIERS,30.96,Appartement,32,2
105000.0,93120.0,LA COURNEUVE,52.62,Appartement,52,3
360000.0,93300.0,AUBERVILLIERS,42.35,Appartement,43,2
414200.0,93400.0,SAINT-OUEN-SUR-SEINE,63.85,Appartement,64,3
96000.0,93300.0,AUBERVILLIERS,26.54,Appartement,28,2
154000.0,93210.0,SAINT-DENIS,40.2,Appartement,40,2
385000.0,93400.0,SAINT-OUEN-SUR-SEINE,63.67,Appartement,63,3
290000.0,93400.0,SAINT-OUEN-SUR-SEINE,64.25,Appartement,61,3
237600.0,93380.0,PIERREFITTE-SUR-SEINE,100.0,Appartement,60,4
173500.0,93400.0,SAINT-OUEN-SUR-SEINE,22.15,Appartement,22,1
197660.0,93800.0,EPINAY SUR SEINE,61.03,Appartement,60,3
297000.0,93200.0,SAINT-DENIS,63.02,Appartement,64,3
97000.0,93240.0,STAINS,34.84,Appartement,35,2
226000.0,93300.0,AUBERVILLIERS,64.7,Appartement,64,3
148500.0,93200.0,SAINT-DENIS,44.86,Appartement,45,2
236000.0,93200.0,SAINT-DENIS,61.78,Appartement,63,3
273000.0,93400.0,SAINT-OUEN-SUR-SEINE,36.91,Appartement,37,2
79400.0,93200.0,SAINT-DENIS,20.1,Appartement,21,1
87500.0,93800.0,EPINAY SUR SEINE,23.16,Appartement,24,1
218000.0,93210.0,SAINT-DENIS,62.8,Appartement,61,3
163500.0,93440.0,DUGNY,67.66,Appartement,77,3
80000.0,93240.0,STAINS,37.61,Maison,37,3
95000.0,93350.0,LE BOURGET,31.45,Appartement,32,2
114000.0,93300.0,AUBERVILLIERS,33.41,Appartement,32,2
290250.0,93800.0,EPINAY SUR SEINE,77.05,Appartement,77,4
166000.0,93800.0,EPINAY SUR SEINE,82.0,Appartement,79,4
208589.0,93400.0,SAINT-OUEN-SUR-SEINE,39.3,Appartement,39,2
66000.0,93800.0,EPINAY SUR SEINE,71.36,Appartement,71,3
345860.0,93450.0,L'ILE-SAINT-DENIS,81.54,Appartement,81,4
200000.0,93400.0,SAINT-OUEN-SUR-SEINE,35.47,Appartement,36,2
120000.0,93800.0,EPINAY SUR SEINE,77.63,Appartement,76,4
126950.0,93300.0,AUBERVILLIERS,36.28,Appartement,38,1
165470.0,93300.0,AUBERVILLIERS,42.04,Appartement,42,2
156010.0,93200.0,SAINT-DENIS,62.15,Appartement,62,4
149900.0,93300.0,AUBERVILLIERS,48.15,Appartement,48,3
147000.0,93300.0,AUBERVILLIERS,30.51,Appartement,29,2
261060.0,93400.0,SAINT-OUEN-SUR-SEINE,40.83,Appartement,40,2
208000.0,93400.0,SAINT-OUEN-SUR-SEINE,39.16,Appartement,38,2
125000.0,93120.0,LA COURNEUVE,33.06,Appartement,33,2
82500.0,93300.0,AUBERVILLIERS,12.59,Appartement,12,0
159800.0,93300.0,AUBERVILLIERS,29.28,Appartement,30,2
285000.0,93400.0,SAINT-OUEN-SUR-SEINE,41.29,Appartement,42,2
230000.0,93300.0,AUBERVILLIERS,59.49,Appartement,59,3
323587.0,93400.0,SAINT-OUEN-SUR-SEINE,42.58,Appartement,42,2
60000.0,93240.0,STAINS,27.13,Appartement,25,2
85083.0,93200.0,SAINT-DENIS,33.9,Appartement,37,2
135000.0,93240.0,STAINS,48.01,Appartement,48,2
56000.0,93120.0,LA COURNEUVE,24.0,Appartement,24,1
229000.0,93200.0,SAINT-DENIS,66.53,Appartement,66,3
193000.0,93800.0,EPINAY SUR SEINE,73.86,Appartement,70,3
532200.0,93400.0,SAINT-OUEN-SUR-SEINE,76.95,Appartement,75,3
243200.0,93200.0,SAINT-DENIS,64.11,Appartement,63,3
25000.0,93200.0,SAINT-DENIS,14.91,Appartement,17,1
220000.0,93300.0,AUBERVILLIERS,45.03,Appartement,44,3
239700.0,93400.0,SAINT-OUEN-SUR-SEINE,36.01,Appartement,44,2
35000.0,93300.0,AUBERVILLIERS,13.0,Appartement,14,1
66000.0,93300.0,AUBERVILLIERS,16.43,Appartement,16,1
215000.0,93400.0,SAINT-OUEN-SUR-SEINE,29.86,Appartement,29,2
119000.0,93300.0,AUBERVILLIERS,17.0,Appartement,18,1
156750.0,93300.0,AUBERVILLIERS,36.42,Appartement,36,1
281000.0,93350.0,LE BOURGET,74.12,Maison,68,3
133000.0,93240.0,STAINS,31.46,Appartement,32,1
267335.0,93450.0,L'ILE-SAINT-DENIS,67.49,Appartement,66,3
190000.0,93800.0,EPINAY SUR SEINE,81.02,Appartement,82,5
174900.0,93200.0,SAINT-DENIS,38.37,Appartement,39,2
159140.0,93800.0,EPINAY SUR SEINE,40.73,Appartement,41,2
206000.0,93210.0,SAINT-DENIS,50.29,Appartement,49,3
260000.0,93200.0,SAINT-DENIS,74.02,Appartement,80,3
248000.0,93300.0,AUBERVILLIERS,47.3,Appartement,47,2
50000.0,93240.0,STAINS,26.9,Appartement,26,2
171000.0,93200.0,SAINT-DENIS,62.78,Appartement,56,3
104000.0,93380.0,PIERREFITTE-SUR-SEINE,34.45,Appartement,34,2
864030.0,93400.0,SAINT-OUEN-SUR-SEINE,96.8,Maison,100,5
95000.0,93300.0,AUBERVILLIERS,26.51,Appartement,25,2
303000.0,93300.0,AUBERVILLIERS,75.98,Appartement,76,4
237200.0,93200.0,SAINT-DENIS,49.31,Appartement,47,2
118000.0,93300.0,AUBERVILLIERS,35.97,Appartement,40,2
135000.0,93380.0,PIERREFITTE-SUR-SEINE,65.11,Appartement,67,3
232000.0,93400.0,SAINT-OUEN-SUR-SEINE,40.21,Appartement,34,2
176000.0,93210.0,SAINT-DENIS,36.09,Appartement,36,2
99000.0,93800.0,EPINAY SUR SEINE,33.35,Appartement,35,1
390000.0,93450.0,L'ILE-SAINT-DENIS,92.91,Appartement,45,3
375000.0,93210.0,SAINT-DENIS,79.94,Appartement,79,3
196000.0,93210.0,SAINT-DENIS,43.25,Appartement,44,1
243810.0,93300.0,AUBERVILLIERS,34.19,Appartement,34,2
320000.0,93400.0,SAINT-OUEN-SUR-SEINE,42.16,Appartement,42,2
231000.0,93300.0,AUBERVILLIERS,53.51,Appartement,53,3
307000.0,93300.0,AUBERVILLIERS,66.02,Appartement,65,3
123000.0,93300.0,AUBERVILLIERS,27.43,Appartement,27,1
224500.0,93400.0,SAINT-OUEN-SUR-SEINE,30.53,Maison,120,5
180000.0,93400.0,SAINT-OUEN-SUR-SEINE,23.0,Appartement,20,1
269000.0,93200.0,SAINT-DENIS,62.32,Appartement,62,3
172000.0,93350.0,LE BOURGET,59.75,Appartement,61,3
55000.0,93120.0,LA COURNEUVE,11.58,Appartement,16,1
50000.0,93210.0,SAINT-DENIS,23.08,Appartement,32,2
352000.0,93300.0,AUBERVILLIERS,84.79,Appartement,86,4
165000.0,93120.0,LA COURNEUVE,66.03,Maison,36,2
120000.0,93350.0,LE BOURGET,44.82,Appartement,50,2
510000.0,93400.0,SAINT-OUEN-SUR-SEINE,95.29,Appartement,97,4
217000.0,93300.0,AUBERVILLIERS,50.69,Appartement,37,3
249020.0,93200.0,SAINT-DENIS,63.6,Appartement,64,3
66500.0,93400.0,SAINT-OUEN-SUR-SEINE,17.76,Appartement,18,1
80000.0,93120.0,LA COURNEUVE,34.04,Appartement,35,2
102000.0,93450.0,L'ILE-SAINT-DENIS,29.63,Appartement,35,3
252500.0,93200.0,SAINT-DENIS,66.73,Appartement,70,3
310000.0,93200.0,SAINT-DENIS,85.75,Maison,93,4
189000.0,93800.0,EPINAY SUR SEINE,71.45,Appartement,72,4
163000.0,93450.0,L'ILE-SAINT-DENIS,50.42,Appartement,50,3
150000.0,93800.0,EPINAY SUR SEINE,69.62,Appartement,71,4
247000.0,93800.0,EPINAY SUR SEINE,81.21,Appartement,81,4
146000.0,93800.0,EPINAY SUR SEINE,36.9,Appartement,36,2
187000.0,93800.0,EPINAY SUR SEINE,62.77,Appartement,61,3
161450.0,93800.0,EPINAY SUR SEINE,65.28,Appartement,64,4
139000.0,93120.0,LA COURNEUVE,27.1,Appartement,27,1
130000.0,93120.0,LA COURNEUVE,51.14,Maison,45,3
93855.0,93300.0,AUBERVILLIERS,53.35,Appartement,54,3
505000.0,93300.0,AUBERVILLIERS,8.0,Appartement,27,1
273000.0,93300.0,AUBERVILLIERS,76.07,Appartement,76,4
100000.0,93400.0,SAINT-OUEN-SUR-SEINE,32.54,Appartement,32,2
90000.0,93200.0,SAINT-DENIS,22.5,Appartement,22,1
42041.0,93200.0,SAINT-DENIS,24.73,Appartement,26,2
658626.9,93400.0,SAINT-OUEN-SUR-SEINE,72.55,Appartement,72,4
299920.0,93210.0,SAINT-DENIS,63.44,Appartement,63,3
198500.0,93200.0,SAINT-DENIS,38.72,Appartement,38,2
232000.0,93240.0,STAINS,98.65,Maison,98,4
149000.0,93200.0,SAINT-DENIS,45.74,Appartement,46,3
124000.0,93800.0,EPINAY SUR SEINE,51.03,Appartement,50,3
670000.0,93400.0,SAINT-OUEN-SUR-SEINE,98.4,Appartement,50,3
35000.0,93210.0,SAINT-DENIS,28.88,Appartement,29,2
170000.0,93400.0,SAINT-OUEN-SUR-SEINE,32.66,Appartement,31,2
180000.0,93300.0,AUBERVILLIERS,46.49,Appartement,61,2
145000.0,93200.0,SAINT-DENIS,32.02,Appartement,30,2
129000.0,93200.0,SAINT-DENIS,33.72,Appartement,35,2
281000.0,93800.0,EPINAY SUR SEINE,115.33,Appartement,90,4
319900.0,93200.0,SAINT-DENIS,71.04,Appartement,89,4
229990.0,93400.0,SAINT-OUEN-SUR-SEINE,30.2,Appartement,26,2
116000.0,93350.0,LE BOURGET,33.69,Appartement,32,3
60000.0,93300.0,AUBERVILLIERS,16.51,Appartement,19,1
115000.0,93300.0,AUBERVILLIERS,26.8,Appartement,30,2
175000.0,93300.0,AUBERVILLIERS,42.0,Appartement,41,2
50500.0,93300.0,AUBERVILLIERS,28.0,Appartement,28,2
173000.0,93350.0,LE BOURGET,72.53,Appartement,49,3
62500.0,93200.0,SAINT-DENIS,25.04,Appartement,24,1
226900.0,93210.0,SAINT-DENIS,45.01,Appartement,42,2
255000.0,93210.0,SAINT-DENIS,50.2,Appartement,49,2
212000.0,93300.0,AUBERVILLIERS,45.24,Appartement,45,2
299900.0,93200.0,SAINT-DENIS,64.66,Appartement,64,3
200500.0,93300.0,AUBERVILLIERS,26.42,Appartement,26,1
211200.0,93210.0,SAINT-DENIS,48.21,Appartement,48,2
90000.0,93300.0,AUBERVILLIERS,22.54,Appartement,23,1
369000.0,93200.0,SAINT-DENIS,72.99,Appartement,71,3
160850.0,93120.0,LA COURNEUVE,56.79,Appartement,56,3
86000.0,93400.0,SAINT-OUEN-SUR-SEINE,13.2,Appartement,15,1
80000.0,93400.0,SAINT-OUEN-SUR-SEINE,14.08,Appartement,20,1
190000.0,93350.0,LE BOURGET,62.45,Appartement,62,4
140000.0,93240.0,STAINS,66.3,Appartement,65,3
148000.0,93240.0,STAINS,57.64,Appartement,59,4
497580.0,93300.0,AUBERVILLIERS,89.3,Appartement,62,3
118000.0,93210.0,SAINT-DENIS,35.05,Appartement,33,2
248000.0,93200.0,SAINT-DENIS,78.05,Appartement,77,3
147000.0,93200.0,SAINT-DENIS,33.04,Appartement,33,1
195000.0,93800.0,EPINAY SUR SEINE,64.11,Appartement,64,3
148000.0,93380.0,PIERREFITTE-SUR-SEINE,55.31,Appartement,48,3
177650.0,93800.0,EPINAY SUR SEINE,74.0,Appartement,73,4
158500.0,93200.0,SAINT-DENIS,34.16,Appartement,36,2
57000.0,93200.0,SAINT-DENIS,33.67,Appartement,38,1
60000.0,93800.0,EPINAY SUR SEINE,29.4,Appartement,35,2
100000.0,93300.0,AUBERVILLIERS,15.72,Appartement,15,1
60000.0,93350.0,LE BOURGET,16.09,Appartement,17,1
242600.0,93200.0,SAINT-DENIS,62.06,Appartement,61,3
232000.0,93200.0,SAINT-DENIS,49.91,Appartement,53,4
133300.0,93200.0,SAINT-DENIS,41.13,Appartement,41,1
221000.0,93300.0,AUBERVILLIERS,51.61,Appartement,52,3
34000.0,93300.0,AUBERVILLIERS,33.82,Appartement,28,1
115000.0,93800.0,EPINAY SUR SEINE,48.4,Appartement,54,3
178000.0,93350.0,LE BOURGET,78.0,Appartement,78,4
373075.0,93400.0,SAINT-OUEN-SUR-SEINE,57.67,Appartement,58,3
88000.0,93380.0,PIERREFITTE-SUR-SEINE,55.51,Appartement,56,3
197000.0,93300.0,AUBERVILLIERS,57.59,Appartement,58,3
280000.0,93210.0,SAINT-DENIS,65.32,Appartement,64,3
65000.0,93300.0,AUBERVILLIERS,18.83,Appartement,18,1
225000.0,93400.0,SAINT-OUEN-SUR-SEINE,30.02,Appartement,28,2
128000.0,93120.0,LA COURNEUVE,47.07,Appartement,48,2
156900.0,93800.0,EPINAY SUR SEINE,37.94,Appartement,38,2
408500.0,93400.0,SAINT-OUEN-SUR-SEINE,49.81,Appartement,50,2
180000.0,93200.0,SAINT-DENIS,70.73,Appartement,70,5
555502.2,93200.0,SAINT-DENIS,28.7,Appartement,23,2
160000.0,93350.0,LE BOURGET,66.81,Appartement,42,2
187000.0,93200.0,SAINT-DENIS,41.11,Appartement,38,2
263000.0,93210.0,SAINT-DENIS,67.22,Appartement,67,3
52000.0,93200.0,SAINT-DENIS,17.66,Appartement,20,1
136000.0,93200.0,SAINT-DENIS,37.51,Appartement,35,2
438550.0,93400.0,SAINT-OUEN-SUR-SEINE,65.47,Appartement,65,3
155000.0,93400.0,SAINT-OUEN-SUR-SEINE,31.01,Appartement,32,1
583000.0,93400.0,SAINT-OUEN-SUR-SEINE,85.37,Appartement,86,4
168000.0,93800.0,EPINAY SUR SEINE,72.04,Appartement,72,3
55000.0,93200.0,SAINT-DENIS,16.95,Appartement,17,1
484231.0,93400.0,SAINT-OUEN-SUR-SEINE,63.0,Appartement,62,3
148263.0,93300.0,AUBERVILLIERS,94.93,Appartement,95,5
185000.0,93800.0,EPINAY SUR SEINE,63.85,Appartement,64,3
210000.0,93300.0,AUBERVILLIERS,61.21,Appartement,62,3
178000.0,93430.0,VILLETANEUSE,61.57,Appartement,65,3
149000.0,93800.0,EPINAY SUR SEINE,101.56,Appartement,102,5
387500.0,93400.0,SAINT-OUEN-SUR-SEINE,61.28,Appartement,62,3
20000.0,93200.0,SAINT-DENIS,14.7,Appartement,15,1
192000.0,93200.0,SAINT-DENIS,79.22,Appartement,78,4
78288.0,93200.0,SAINT-DENIS,20.16,Appartement,21,1
238000.0,93430.0,VILLETANEUSE,85.6,Maison,89,5
143000.0,93300.0,AUBERVILLIERS,29.79,Appartement,31,2
89620.0,93210.0,SAINT-DENIS,18.13,Appartement,18,1
178000.0,93300.0,AUBERVILLIERS,53.4,Appartement,52,3
373950.0,93200.0,SAINT-DENIS,79.7,Appartement,79,4
330000.0,93400.0,SAINT-OUEN-SUR-SEINE,48.19,Appartement,46,3
210000.0,93450.0,L'ILE-SAINT-DENIS,65.81,Appartement,68,4
95320.0,93210.0,SAINT-DENIS,22.78,Appartement,21,2
260000.0,93300.0,AUBERVILLIERS,95.2,Appartement,95,5
189900.0,93200.0,SAINT-DENIS,38.17,Appartement,38,2
479610.0,93400.0,SAINT-OUEN-SUR-SEINE,66.98,Appartement,66,3
125000.0,93380.0,PIERREFITTE-SUR-SEINE,26.74,Appartement,22,2
319000.0,93400.0,SAINT-OUEN-SUR-SEINE,44.7,Appartement,45,2
485000.0,93400.0,SAINT-OUEN-SUR-SEINE,84.55,Appartement,82,3
450000.0,93210.0,SAINT-DENIS,86.77,Appartement,87,3
113000.0,93300.0,AUBERVILLIERS,25.29,Appartement,26,1
120000.0,93300.0,AUBERVILLIERS,53.96,Appartement,60,3
255000.0,93380.0,PIERREFITTE-SUR-SEINE,88.67,Maison,88,5
170000.0,93800.0,EPINAY SUR SEINE,55.09,Appartement,57,2
824400.0,93400.0,SAINT-OUEN-SUR-SEINE,88.34,Maison,82,4
171500.0,93300.0,AUBERVILLIERS,36.3,Appartement,36,1
160000.0,93300.0,AUBERVILLIERS,57.26,Appartement,58,3
294000.0,93400.0,SAINT-OUEN-SUR-SEINE,44.24,Appartement,40,2
302360.0,93450.0,L'ILE-SAINT-DENIS,69.25,Appartement,69,3
116000.0,93800.0,EPINAY SUR SEINE,35.03,Appartement,36,1
315000.0,93300.0,AUBERVILLIERS,86.97,Appartement,88,5
170000.0,93350.0,LE BOURGET,59.37,Appartement,54,3
354000.0,93400.0,SAINT-OUEN-SUR-SEINE,74.34,Appartement,73,3
150000.0,93300.0,AUBERVILLIERS,37.72,Appartement,38,2
158000.0,93800.0,EPINAY SUR SEINE,62.37,Appartement,63,3
225000.0,93210.0,SAINT-DENIS,45.99,Appartement,46,2
80000.0,93410.0,VAUJOURS,24.55,Appartement,18,1
187000.0,93290.0,TREMBLAY-EN-FRANCE,93.49,Appartement,93,5
285000.0,93470.0,COUBRON,88.44,Maison,82,5
86000.0,93290.0,TREMBLAY-EN-FRANCE,20.65,Appartement,30,1
137000.0,93270.0,SEVRAN,50.8,Appartement,53,3
115000.0,93390.0,CLICHY SOUS BOIS,62.06,Appartement,62,4
80000.0,93190.0,LIVRY-GARGAN,25.3,Appartement,29,1
65000.0,93270.0,SEVRAN,24.63,Appartement,24,2
119000.0,93190.0,LIVRY-GARGAN,36.71,Appartement,38,2
83320.0,93600.0,AULNAY SOUS BOIS,29.38,Appartement,16,2
112000.0,93420.0,VILLEPINTE,40.42,Appartement,28,1
166000.0,93190.0,LIVRY-GARGAN,68.44,Appartement,66,3
154000.0,93290.0,TREMBLAY-EN-FRANCE,60.42,Appartement,61,3
221600.0,93190.0,LIVRY-GARGAN,82.5,Appartement,80,4
151000.0,93290.0,TREMBLAY-EN-FRANCE,80.85,Appartement,78,4
91500.0,93420.0,VILLEPINTE,25.76,Appartement,27,1
224000.0,93390.0,CLICHY SOUS BOIS,86.78,Maison,89,5
134500.0,93270.0,SEVRAN,108.21,Appartement,116,5
110000.0,93600.0,AULNAY SOUS BOIS,31.04,Appartement,28,2
147000.0,93190.0,LIVRY-GARGAN,68.38,Appartement,72,4
113812.0,93600.0,AULNAY SOUS BOIS,25.06,Appartement,25,1
40000.0,93600.0,AULNAY SOUS BOIS,17.73,Appartement,24,1
199120.0,93150.0,LE BLANC-MESNIL,53.1,Appartement,54,3
49175.0,93390.0,CLICHY SOUS BOIS,65.0,Appartement,72,4
65795.5,93390.0,CLICHY SOUS BOIS,56.1,Appartement,56,3
98412.0,93390.0,CLICHY SOUS BOIS,82.01,Appartement,85,4
307000.0,93290.0,TREMBLAY-EN-FRANCE,75.58,Maison,82,4
76000.0,93150.0,LE BLANC-MESNIL,21.7,Appartement,21,1
89100.0,93150.0,LE BLANC-MESNIL,21.58,Appartement,21,1
187000.0,93600.0,AULNAY SOUS BOIS,64.78,Appartement,64,3
220000.0,93390.0,CLICHY SOUS BOIS,87.13,Maison,90,5
